route_id,service_id,trip_headsign,direction_id,shape_id,trip_id
176,1,Hampinagara RPC Layout,1,176 DOWN,13338
176,1,Kaval Byrasandra,0,176 UP,13169
176,1,Kaval Byrasandra,0,176 UP,13170
176,1,Kaval Byrasandra,0,176 UP,13171
176,1,Kaval Byrasandra,0,176 UP,13172
176,1,Kaval Byrasandra,0,176 UP,13173
176,1,Kaval Byrasandra,0,176 UP,13174
176,1,Kaval Byrasandra,0,176 UP,13175
176,1,Kaval Byrasandra,0,176 UP,13176
176,1,Kaval Byrasandra,0,176 UP,13177
176,1,Kaval Byrasandra,0,176 UP,13178
176,1,Kaval Byrasandra,0,176 UP,13179
176,1,Kaval Byrasandra,0,176 UP,13180
176,1,Kaval Byrasandra,0,176 UP,13181
176,1,Kaval Byrasandra,0,176 UP,13182
176,1,Kaval Byrasandra,0,176 UP,13183
176,1,Kaval Byrasandra,0,176 UP,13184
176,1,Kaval Byrasandra,0,176 UP,13185
176,1,Kaval Byrasandra,0,176 UP,13186
176,1,Kaval Byrasandra,0,176 UP,13187
176,1,Kaval Byrasandra,0,176 UP,13188
176,1,Kaval Byrasandra,0,176 UP,13189
176,1,Kaval Byrasandra,0,176 UP,13190
176,1,Kaval Byrasandra,0,176 UP,13191
176,1,Kaval Byrasandra,0,176 UP,13192
176,1,Kaval Byrasandra,0,176 UP,13193
176,1,Kaval Byrasandra,0,176 UP,13194
176,1,Kaval Byrasandra,0,176 UP,13195
176,1,Kaval Byrasandra,0,176 UP,13196
176,1,Kaval Byrasandra,0,176 UP,13197
176,1,Kaval Byrasandra,0,176 UP,13198
176,1,Kaval Byrasandra,0,176 UP,13199
176,1,Kaval Byrasandra,0,176 UP,13200
176,1,Kaval Byrasandra,0,176 UP,13201
176,1,Kaval Byrasandra,0,176 UP,13202
176,1,Kaval Byrasandra,0,176 UP,13203
176,1,Kaval Byrasandra,0,176 UP,13204
176,1,Kaval Byrasandra,0,176 UP,13205
176,1,Kaval Byrasandra,0,176 UP,13206
176,1,Kaval Byrasandra,0,176 UP,13207
176,1,Kaval Byrasandra,0,176 UP,13208
176,1,Kaval Byrasandra,0,176 UP,13209
176,1,Kaval Byrasandra,0,176 UP,13210
176,1,Kaval Byrasandra,0,176 UP,13211
176,1,Kaval Byrasandra,0,176 UP,13212
176,1,Kaval Byrasandra,0,176 UP,13213
176,1,Kaval Byrasandra,0,176 UP,13214
176,1,Kaval Byrasandra,0,176 UP,13215
176,1,Kaval Byrasandra,0,176 UP,13216
176,1,Kaval Byrasandra,0,176 UP,13217
176,1,Kaval Byrasandra,0,176 UP,13218
176,1,Kaval Byrasandra,0,176 UP,13219
176,1,Kaval Byrasandra,0,176 UP,13220
176,1,Kaval Byrasandra,0,176 UP,13221
176,1,Kaval Byrasandra,0,176 UP,13222
176,1,Kaval Byrasandra,0,176 UP,13223
176,1,Kaval Byrasandra,0,176 UP,13224
176,1,Kaval Byrasandra,0,176 UP,13225
176,1,Kaval Byrasandra,0,176 UP,13226
176,1,Kaval Byrasandra,0,176 UP,13227
176,1,Kaval Byrasandra,0,176 UP,13228
176,1,Kaval Byrasandra,0,176 UP,13229
176,1,Kaval Byrasandra,0,176 UP,13230
176,1,Kaval Byrasandra,0,176 UP,13231
176,1,Kaval Byrasandra,0,176 UP,13232
176,1,Kaval Byrasandra,0,176 UP,13233
176,1,Kaval Byrasandra,0,176 UP,13234
176,1,Kaval Byrasandra,0,176 UP,13235
176,1,Kaval Byrasandra,0,176 UP,13236
176,1,Kaval Byrasandra,0,176 UP,13237
176,1,Kaval Byrasandra,0,176 UP,13238
176,1,Kaval Byrasandra,0,176 UP,13239
176,1,Kaval Byrasandra,0,176 UP,13240
176,1,Kaval Byrasandra,0,176 UP,13241
176,1,Kaval Byrasandra,0,176 UP,13242
176,1,Kaval Byrasandra,0,176 UP,13243
176,1,Kaval Byrasandra,0,176 UP,13244
176,1,Kaval Byrasandra,0,176 UP,13245
176,1,Kaval Byrasandra,0,176 UP,13246
176,1,Kaval Byrasandra,0,176 UP,13247
176,1,Kaval Byrasandra,0,176 UP,13248
176,1,Kaval Byrasandra,0,176 UP,13249
176,1,Kaval Byrasandra,0,176 UP,13250
176,1,Kaval Byrasandra,0,176 UP,13251
176,1,Kaval Byrasandra,0,176 UP,13252
176,1,Kaval Byrasandra,0,176 UP,13253
176 CLO-KVB,1,Chandra Layout,1,176 CLO-KVB DOWN,13488
176 CLO-KVB,1,Kaval Byrasandra,0,176 CLO-KVB UP,13487
176 HPN-RGH,1,RM Guttahalli,0,176 HPN-RGH UP,45191
176-CA,1,Chandra Layout,1,176-CA DOWN,19398
176-CA,1,Chandra Layout,1,176-CA DOWN,19399
176-CA,1,Manorayanapalya,0,176-CA UP,19395
176-CA,1,Manorayanapalya,0,176-CA UP,19396
176-CA,1,Manorayanapalya,0,176-CA UP,19397
176-E,1,BCC Layout,1,176-E DOWN,19403
176-E,1,BCC Layout,1,176-E DOWN,19404
176-E,1,Kaval Byrasandra,0,176-E UP,19400
176-E,1,Kaval Byrasandra,0,176-E UP,19401
176-E,1,Kaval Byrasandra,0,176-E UP,19402
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4596
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4597
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4598
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4599
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4600
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4601
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4602
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4603
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4604
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4605
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4606
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4607
18,1,9th Block Jayanagara (40th Cross),0,18 UP,4608
18,1,Kempegowda Bus Station,1,18 DOWN,4609
18,1,Kempegowda Bus Station,1,18 DOWN,4610
18,1,Kempegowda Bus Station,1,18 DOWN,4611
18,1,Kempegowda Bus Station,1,18 DOWN,4612
18,1,Kempegowda Bus Station,1,18 DOWN,4613
18,1,Kempegowda Bus Station,1,18 DOWN,4614
18,1,Kempegowda Bus Station,1,18 DOWN,4615
18,1,Kempegowda Bus Station,1,18 DOWN,4616
18,1,Kempegowda Bus Station,1,18 DOWN,4617
18,1,Kempegowda Bus Station,1,18 DOWN,4618
18,1,Kempegowda Bus Station,1,18 DOWN,4619
18,1,Kempegowda Bus Station,1,18 DOWN,4620
18,1,Kempegowda Bus Station,1,18 DOWN,4621
18,1,Kempegowda Bus Station,1,18 DOWN,4622
18,1,Kempegowda Bus Station,1,18 DOWN,4623
180,1,KHB Colony,1,180 DOWN,13675
180,1,KHB Colony,1,180 DOWN,13676
180,1,KHB Colony,1,180 DOWN,13677
180,1,KHB Colony,1,180 DOWN,13678
180,1,KHB Colony,1,180 DOWN,13679
180,1,KHB Colony,1,180 DOWN,13680
180,1,KHB Colony,1,180 DOWN,13681
180,1,KHB Colony,1,180 DOWN,13682
180,1,Kaval Byrasandra,0,180 UP,13667
180,1,Kaval Byrasandra,0,180 UP,13668
180,1,Kaval Byrasandra,0,180 UP,13669
180,1,Kaval Byrasandra,0,180 UP,13670
180,1,Kaval Byrasandra,0,180 UP,13671
180,1,Kaval Byrasandra,0,180 UP,13672
180,1,Kaval Byrasandra,0,180 UP,13673
180,1,Kaval Byrasandra,0,180 UP,13674
195,1,Chandra Layout,0,195 UP,36373
195,1,Chandra Layout,0,195 UP,36374
195,1,Chandra Layout,0,195 UP,36375
195,1,Chandra Layout,0,195 UP,36376
195,1,Shivajinagara Bus Station,1,195 DOWN,36377
195,1,Shivajinagara Bus Station,1,195 DOWN,36378
195,1,Shivajinagara Bus Station,1,195 DOWN,36379
195,1,Shivajinagara Bus Station,1,195 DOWN,36380
195 SBS-CLO-MDPC,1,Muddinapalya Junction,0,195 SBS-CLO-MDPC UP,49527
195 SBS-CLO-MDPC,1,Muddinapalya Junction,0,195 SBS-CLO-MDPC UP,49528
195 SBS-CLO-MDPC,1,Muddinapalya Junction,0,195 SBS-CLO-MDPC UP,49529
195 SBS-CLO-MDPC,1,Shivajinagara Bus Station,1,195 SBS-CLO-MDPC DOWN,49530
195 SBS-CLO-MDPC,1,Shivajinagara Bus Station,1,195 SBS-CLO-MDPC DOWN,49531
2-A,1,JP Nagara 1st Phase,0,2-A UP,33180
2-A,1,JP Nagara 1st Phase,0,2-A UP,33181
2-A,1,Kempegowda Bus Station,1,2-A DOWN,33182
2-A,1,Kempegowda Bus Station,1,2-A DOWN,33183
2-E,1,JP Nagara 6th Phase,0,2-E UP,24115
2-E,1,JP Nagara 6th Phase,0,2-E UP,24116
2-E,1,Kempegowda Bus Station,1,2-E DOWN,24117
2-E,1,Kempegowda Bus Station,1,2-E DOWN,24118
2-E,1,Kempegowda Bus Station,1,2-E DOWN,24119
2-E  JPN6-VSD,1,JP Nagara 6th Phase,1,2-E  JPN6-VSD DOWN,33228
2-E  JPN6-VSD,1,Vidhana Soudha Karnataka High Court,0,2-E  JPN6-VSD UP,33227
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19543
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19544
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19545
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19546
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19547
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19548
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19549
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19550
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19551
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19552
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19553
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19554
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19555
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19556
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19557
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19558
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19559
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19560
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19561
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19562
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19563
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19564
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19565
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19566
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19567
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19568
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19569
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19570
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19571
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19572
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19573
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19574
201,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 UP,19575
201,1,Srinagara Bus Station,1,201 DOWN,19576
201,1,Srinagara Bus Station,1,201 DOWN,19577
201,1,Srinagara Bus Station,1,201 DOWN,19578
201,1,Srinagara Bus Station,1,201 DOWN,19579
201,1,Srinagara Bus Station,1,201 DOWN,19580
201,1,Srinagara Bus Station,1,201 DOWN,19581
201,1,Srinagara Bus Station,1,201 DOWN,19582
201,1,Srinagara Bus Station,1,201 DOWN,19583
201,1,Srinagara Bus Station,1,201 DOWN,19584
201,1,Srinagara Bus Station,1,201 DOWN,19585
201,1,Srinagara Bus Station,1,201 DOWN,19586
201,1,Srinagara Bus Station,1,201 DOWN,19587
201,1,Srinagara Bus Station,1,201 DOWN,19588
201,1,Srinagara Bus Station,1,201 DOWN,19589
201,1,Srinagara Bus Station,1,201 DOWN,19590
201,1,Srinagara Bus Station,1,201 DOWN,19591
201,1,Srinagara Bus Station,1,201 DOWN,19592
201,1,Srinagara Bus Station,1,201 DOWN,19593
201,1,Srinagara Bus Station,1,201 DOWN,19594
201,1,Srinagara Bus Station,1,201 DOWN,19595
201,1,Srinagara Bus Station,1,201 DOWN,19596
201,1,Srinagara Bus Station,1,201 DOWN,19597
201,1,Srinagara Bus Station,1,201 DOWN,19598
201,1,Srinagara Bus Station,1,201 DOWN,19599
201,1,Srinagara Bus Station,1,201 DOWN,19600
201,1,Srinagara Bus Station,1,201 DOWN,19601
201,1,Srinagara Bus Station,1,201 DOWN,19602
201,1,Srinagara Bus Station,1,201 DOWN,19603
201,1,Srinagara Bus Station,1,201 DOWN,19604
201,1,Srinagara Bus Station,1,201 DOWN,19605
201,1,Srinagara Bus Station,1,201 DOWN,19606
201,1,Srinagara Bus Station,1,201 DOWN,19607
201,1,Srinagara Bus Station,1,201 DOWN,19608
201,1,Srinagara Bus Station,1,201 DOWN,19609
201,1,Srinagara Bus Station,1,201 DOWN,19610
201,1,Srinagara Bus Station,1,201 DOWN,19611
201,1,Srinagara Bus Station,1,201 DOWN,19612
201,1,Srinagara Bus Station,1,201 DOWN,19613
201,1,Srinagara Bus Station,1,201 DOWN,19614
201,1,Srinagara Bus Station,1,201 DOWN,19615
201 BSK-KSP,1,Banashankari Bus Station,1,201 BSK-KSP DOWN,42401
201 BSK-KSP,1,Kempegowda Swimming Pool,0,201 BSK-KSP UP,42400
201 BSK-KVASC,1,Kendriya Vidyalaya ASC Center,0,201 BSK-KVASC UP,40951
201 D06G-DMR,1,Depot-06 Gate,1,201 D06G-DMR DOWN,33202
201 D06G-DMR,1,Depot-06 Gate,1,201 D06G-DMR DOWN,33203
201 D06G-DMR,1,Depot-06 Gate,1,201 D06G-DMR DOWN,33204
201 D06G-DMR,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 D06G-DMR UP,33198
201 D06G-DMR,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 D06G-DMR UP,33199
201 D06G-DMR,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 D06G-DMR UP,33200
201 D06G-DMR,1,Dr BR Ambedkar Bus Terminal (Domlur),0,201 D06G-DMR UP,33201
201 SGH-BSK-SNR,1,Sanjay Gandhi Hospital,1,201 SGH-BSK-SNR DOWN,46867
201 SGH-BSK-SNR,1,Sanjay Gandhi Hospital,1,201 SGH-BSK-SNR DOWN,46868
201 SGH-BSK-SNR,1,Srinagara Bus Station,0,201 SGH-BSK-SNR UP,46865
201 SGH-BSK-SNR,1,Srinagara Bus Station,0,201 SGH-BSK-SNR UP,46866
201 SGH-SRN,1,Sanjay Gandhi Hospital,1,201 SGH-SRN DOWN,19738
201 SGH-SRN,1,Sanjay Gandhi Hospital,1,201 SGH-SRN DOWN,19739
201 SRN-VVKN,1,Vivek Nagara,0,201 SRN-VVKN UP,19733
201 SRN-VVKN,1,Vivek Nagara,0,201 SRN-VVKN UP,19734
201 SRN-VVKN,1,Vivek Nagara,0,201 SRN-VVKN UP,19735
201 SRN-VVKN,1,Vivek Nagara,0,201 SRN-VVKN UP,19736
201 SRN-VVKN,1,Vivek Nagara,0,201 SRN-VVKN UP,19737
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29736
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29737
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29738
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29739
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29740
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29741
201 VVK-SNR,1,Srinagara Bus Station,0,201 VVK-SNR UP,29742
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29743
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29744
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29745
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29746
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29747
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29748
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29749
201 VVK-SNR,1,Vivek Nagara,1,201 VVK-SNR DOWN,29750
201-G,1,Banashankari Bus Station,1,201-G DOWN,19853
201-G,1,Banashankari Bus Station,1,201-G DOWN,19854
201-G,1,Banashankari Bus Station,1,201-G DOWN,19855
201-G,1,Banashankari Bus Station,1,201-G DOWN,19856
201-G,1,Banashankari Bus Station,1,201-G DOWN,19857
201-G,1,Banashankari Bus Station,1,201-G DOWN,19858
201-G,1,Banashankari Bus Station,1,201-G DOWN,19859
201-G,1,Banashankari Bus Station,1,201-G DOWN,19860
201-G,1,Banashankari Bus Station,1,201-G DOWN,19861
201-G,1,Banashankari Bus Station,1,201-G DOWN,19862
201-G,1,Banashankari Bus Station,1,201-G DOWN,19863
201-G,1,Banashankari Bus Station,1,201-G DOWN,19864
201-G,1,Banashankari Bus Station,1,201-G DOWN,19865
201-G,1,Banashankari Bus Station,1,201-G DOWN,19866
201-G,1,Banashankari Bus Station,1,201-G DOWN,19867
201-G,1,Banashankari Bus Station,1,201-G DOWN,19868
201-G,1,Banashankari Bus Station,1,201-G DOWN,19869
201-G,1,Banashankari Bus Station,1,201-G DOWN,19870
201-G,1,Banashankari Bus Station,1,201-G DOWN,19871
201-G,1,Banashankari Bus Station,1,201-G DOWN,19872
201-G,1,Banashankari Bus Station,1,201-G DOWN,19873
201-G,1,Jeevanbheema Nagara,0,201-G UP,19830
201-G,1,Jeevanbheema Nagara,0,201-G UP,19831
201-G,1,Jeevanbheema Nagara,0,201-G UP,19832
201-G,1,Jeevanbheema Nagara,0,201-G UP,19833
201-G,1,Jeevanbheema Nagara,0,201-G UP,19834
201-G,1,Jeevanbheema Nagara,0,201-G UP,19835
201-G,1,Jeevanbheema Nagara,0,201-G UP,19836
201-G,1,Jeevanbheema Nagara,0,201-G UP,19837
201-G,1,Jeevanbheema Nagara,0,201-G UP,19838
201-G,1,Jeevanbheema Nagara,0,201-G UP,19839
201-G,1,Jeevanbheema Nagara,0,201-G UP,19840
201-G,1,Jeevanbheema Nagara,0,201-G UP,19841
201-G,1,Jeevanbheema Nagara,0,201-G UP,19842
201-G,1,Jeevanbheema Nagara,0,201-G UP,19843
201-G,1,Jeevanbheema Nagara,0,201-G UP,19844
201-G,1,Jeevanbheema Nagara,0,201-G UP,19845
201-G,1,Jeevanbheema Nagara,0,201-G UP,19846
201-G,1,Jeevanbheema Nagara,0,201-G UP,19847
201-G,1,Jeevanbheema Nagara,0,201-G UP,19848
201-G,1,Jeevanbheema Nagara,0,201-G UP,19849
201-G,1,Jeevanbheema Nagara,0,201-G UP,19850
201-G,1,Jeevanbheema Nagara,0,201-G UP,19851
201-G,1,Jeevanbheema Nagara,0,201-G UP,19852
201-G BEMLG-ELC,1,Electronic City,0,201-G BEMLG-ELC UP,40188
201-G BSK-BNM,1,Banashankari Bus Station,1,201-G BSK-BNM DOWN,37395
201-G BSK-BNM,1,Binnamangala,0,201-G BSK-BNM UP,37394
201-G D6G-BSK,1,Depot-06 Gate,1,201-G D6G-BSK DOWN,20252
201-G KNG-BEMLG,1,BEML Gate,0,201-G KNG-BEMLG UP,40186
201-G KNG-BEMLG,1,Kengeri Bus Station,1,201-G KNG-BEMLG DOWN,40187
201-G SGH-JBN,1,Sanjay Gandhi Hospital,1,201-G SGH-JBN DOWN,46184
201-G SGH-JBN,1,Sanjay Gandhi Hospital,1,201-G SGH-JBN DOWN,46185
201-Q,1,Central Silk Board,1,201-Q DOWN,18858
201-Q,1,Central Silk Board,1,201-Q DOWN,18859
201-Q,1,Central Silk Board,1,201-Q DOWN,18860
201-Q,1,Central Silk Board,1,201-Q DOWN,18861
201-Q,1,Central Silk Board,1,201-Q DOWN,18862
201-Q,1,Central Silk Board,1,201-Q DOWN,18863
201-Q,1,Central Silk Board,1,201-Q DOWN,18864
201-Q,1,Central Silk Board,1,201-Q DOWN,18865
201-Q,1,Central Silk Board,1,201-Q DOWN,18866
201-Q,1,Central Silk Board,1,201-Q DOWN,18867
201-Q,1,Central Silk Board,1,201-Q DOWN,18868
201-Q,1,Central Silk Board,1,201-Q DOWN,18869
201-Q,1,Central Silk Board,1,201-Q DOWN,18870
201-Q,1,Central Silk Board,1,201-Q DOWN,18871
201-Q,1,Central Silk Board,1,201-Q DOWN,18872
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18844
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18845
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18846
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18847
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18848
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18849
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18850
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18851
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18852
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18853
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18854
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18855
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18856
201-Q,1,Jeevanbheema Nagara,0,201-Q UP,18857
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44541
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44542
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44543
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44544
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44545
201-Q D6G-CSB,1,Central Silk Board,0,201-Q D6G-CSB UP,44546
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44547
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44548
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44549
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44550
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44551
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44552
201-Q D6G-CSB,1,Depot-06 Gate,1,201-Q D6G-CSB DOWN,44553
201-R CSB-BEMLF,1,BEML Factory,0,201-R CSB-BEMLF UP,43941
201-RB BSKTTMC-BTLQT,1,Banashankari Bus Station,1,201-RB BSKTTMC-BTLQT DOWN,41723
201-V,1,Central Silk Board,1,201-V DOWN,48683
201-V,1,Central Silk Board,1,201-V DOWN,48684
201-V,1,Malleshpalya New Bus Station(Vignananagar),0,201-V UP,48682
201-V CSB-RMN,1,Central Silk Board,1,201-V CSB-RMN DOWN,48680
201-V CSB-RMN,1,Central Silk Board,1,201-V CSB-RMN DOWN,48681
201-V CSB-RMN,1,Rameshnagara,0,201-V CSB-RMN UP,48678
201-V CSB-RMN,1,Rameshnagara,0,201-V CSB-RMN UP,48679
210 PPLO-KMT,1,KR Market (Kalasipalya),0,210 PPLO-KMT UP,35437
210 PPLO-KMT,1,Poornaprajna Layout,1,210 PPLO-KMT DOWN,35438
210 PPLO-KMT,1,Poornaprajna Layout,1,210 PPLO-KMT DOWN,35439
210 PPLO-KMT,1,Poornaprajna Layout,1,210 PPLO-KMT DOWN,35440
210-A,1,ISKCON Temple Maruthinagara,0,210-A UP,46451
210-A,1,ISKCON Temple Maruthinagara,0,210-A UP,46452
210-A,1,ISKCON Temple Maruthinagara,0,210-A UP,46453
210-A,1,ISKCON Temple Maruthinagara,0,210-A UP,46454
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46455
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46456
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46457
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46458
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46459
210-A,1,Kempegowda Bus Station,1,210-A DOWN,46460
210-AA,1,ISKCON Temple Maruthinagara,0,210-AA UP,46461
210-AA,1,ISKCON Temple Maruthinagara,0,210-AA UP,46462
210-AA,1,ISKCON Temple Maruthinagara,0,210-AA UP,46463
210-AA,1,ISKCON Temple Maruthinagara,0,210-AA UP,46464
210-AA,1,ISKCON Temple Maruthinagara,0,210-AA UP,46465
210-AA,1,Kempegowda Bus Station,1,210-AA DOWN,46466
210-AA,1,Kempegowda Bus Station,1,210-AA DOWN,46467
210-AA,1,Kempegowda Bus Station,1,210-AA DOWN,46468
210-B KBS-KMT-CHG,1,Chunchaghatta,0,210-B KBS-KMT-CHG UP,36872
210-B KBS-KMT-CHG,1,Chunchaghatta,0,210-B KBS-KMT-CHG UP,36873
210-B KBS-KMT-CHG,1,Chunchaghatta,0,210-B KBS-KMT-CHG UP,36874
210-B KBS-KMT-CHG,1,Kempegowda Bus Station,1,210-B KBS-KMT-CHG DOWN,36875
210-B KBS-KMT-CHG,1,Kempegowda Bus Station,1,210-B KBS-KMT-CHG DOWN,36876
210-B KBS-KMT-CHG,1,Kempegowda Bus Station,1,210-B KBS-KMT-CHG DOWN,36877
210-B KBS-KMT-KTNR,1,Kothanuru Hari Nagara,0,210-B KBS-KMT-KTNR UP,45365
210-B KTNR-KMT-VSD,1,Vidhana Soudha,0,210-B KTNR-KMT-VSD UP,20518
210-D,1,KR Market (Kalasipalya),1,210-D DOWN,26055
210-D,1,KR Market (Kalasipalya),1,210-D DOWN,26056
210-D,1,KR Market (Kalasipalya),1,210-D DOWN,26057
210-D,1,KR Market (Kalasipalya),1,210-D DOWN,26058
210-D,1,Vasanthapura,0,210-D UP,26050
210-D,1,Vasanthapura,0,210-D UP,26051
210-D,1,Vasanthapura,0,210-D UP,26052
210-D,1,Vasanthapura,0,210-D UP,26053
210-D,1,Vasanthapura,0,210-D UP,26054
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26114
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26115
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26116
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26117
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26118
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26119
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26120
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26121
210-E,1,Kempegowda Bus Station,1,210-E DOWN,26122
210-E,1,Vasanthapura,0,210-E UP,26104
210-E,1,Vasanthapura,0,210-E UP,26105
210-E,1,Vasanthapura,0,210-E UP,26106
210-E,1,Vasanthapura,0,210-E UP,26107
210-E,1,Vasanthapura,0,210-E UP,26108
210-E,1,Vasanthapura,0,210-E UP,26109
210-E,1,Vasanthapura,0,210-E UP,26110
210-E,1,Vasanthapura,0,210-E UP,26111
210-E,1,Vasanthapura,0,210-E UP,26112
210-E,1,Vasanthapura,0,210-E UP,26113
210-E KBS-CEC,1,Kempegowda Bus Station,1,210-E KBS-CEC DOWN,26067
